shipment_id,sku,shipped_qty,delivered_qty,delivered_date,damaged_flag,returned_flag
S-284,SKU-022,1,1,2024-02-20,0,0
S-284,SKU-196,1,1,2024-02-20,0,0
S-285,SKU-048,2,2,2024-02-21,0,0
S-286,SKU-095,3,3,2024-01-31,0,0
S-286,SKU-113,2,2,2024-01-31,0,0
S-286,SKU-158,1,1,2024-01-31,0,0
S-287,SKU-170,3,3,2024-03-20,0,0
S-287,SKU-011,3,2,2024-03-20,0,0
S-288,SKU-197,1,1,2024-03-20,0,0
S-289,SKU-082,2,2,2024-04-04,0,1
S-289,SKU-186,1,1,2024-04-04,0,0
S-290,SKU-004,2,2,2024-02-26,0,0
S-291,SKU-065,1,1,2024-04-01,0,0
S-291,SKU-088,4,3,2024-04-01,0,0
S-292,SKU-119,1,1,2024-01-30,0,0
S-292,SKU-052,1,1,2024-01-30,0,0
S-293,SKU-040,1,1,2024-03-27,0,0
S-293,SKU-130,1,1,2024-03-27,0,0
S-293,SKU-098,3,3,2024-03-27,0,0
S-293,SKU-075,1,1,2024-03-27,0,0
S-294,SKU-086,1,0,2024-03-08,0,0
S-294,SKU-185,1,1,2024-03-08,0,0
S-294,SKU-169,2,2,2024-03-08,0,1
S-295,SKU-018,1,1,2024-04-06,0,0
S-295,SKU-063,1,1,2024-04-06,0,1
S-296,SKU-074,2,1,2024-02-05,0,0
S-297,SKU-037,2,2,2024-01-18,0,0
S-297,SKU-082,1,1,2024-01-18,0,1
S-297,SKU-141,1,1,2024-01-18,0,0
S-297,SKU-042,4,4,2024-01-18,0,0
S-298,SKU-133,3,3,2024-02-23,0,0
S-298,SKU-137,1,0,2024-02-23,0,1
S-298,SKU-005,2,2,2024-02-23,0,0
S-299,SKU-037,3,3,2024-04-06,0,0
S-299,SKU-010,2,2,2024-04-06,0,0
S-299,SKU-095,4,3,2024-04-06,0,0
S-300,SKU-001,1,1,2024-02-28,0,0
S-300,SKU-145,1,0,2024-02-28,0,0
S-301,SKU-098,2,2,2024-02-28,0,0
S-302,SKU-031,1,1,2024-04-23,0,0
S-302,SKU-196,4,4,2024-04-23,0,0
S-303,SKU-058,2,2,2024-04-22,0,0
S-304,SKU-019,1,1,2024-02-08,0,0
S-304,SKU-006,1,1,2024-02-08,0,0
S-304,SKU-167,1,1,2024-02-08,0,0
S-305,SKU-073,1,1,2024-04-29,0,0
S-305,SKU-100,1,0,2024-04-29,0,1
S-305,SKU-176,1,1,2024-04-29,0,1
S-305,SKU-158,1,0,2024-04-29,0,0
S-306,SKU-065,1,1,2024-03-19,0,0
S-307,SKU-123,2,2,2024-04-10,0,0
S-307,SKU-040,4,4,2024-04-10,0,0
S-307,SKU-117,1,1,2024-04-10,0,0
S-307,SKU-163,1,1,2024-04-10,0,0
S-308,SKU-037,1,1,2024-02-06,0,0
S-308,SKU-074,1,1,2024-02-06,0,0
S-308,SKU-164,1,1,2024-02-06,0,0
S-309,SKU-095,2,2,2024-03-27,0,0
S-309,SKU-042,3,3,2024-03-27,0,0
S-309,SKU-190,1,1,2024-03-27,0,0
S-310,SKU-037,2,2,2024-03-16,0,0
S-310,SKU-011,2,2,2024-03-16,1,0
S-311,SKU-139,1,1,2024-01-25,0,0
S-311,SKU-182,2,2,2024-01-25,0,1
S-312,SKU-033,2,2,2024-02-20,0,0
S-312,SKU-161,1,1,2024-02-20,0,0
S-313,SKU-104,2,2,2024-03-10,0,1
S-313,SKU-108,1,1,2024-03-10,0,0
S-314,SKU-188,2,2,2024-02-13,0,0
S-316,SKU-114,1,1,2024-05-01,0,0
S-316,SKU-119,3,2,2024-05-01,0,0
S-316,SKU-100,3,3,2024-05-01,0,0
S-317,SKU-103,2,1,2024-02-07,0,0
S-317,SKU-171,2,2,2024-02-07,0,0
S-317,SKU-035,1,0,2024-02-07,0,0
S-317,SKU-186,1,1,2024-02-07,0,0
S-318,SKU-049,1,1,2024-04-28,0,0
S-318,SKU-183,3,3,2024-04-28,0,0
S-319,SKU-050,1,1,2024-04-28,0,0
S-319,SKU-146,3,3,2024-04-28,0,0
S-320,SKU-096,1,1,2024-01-29,0,0
S-320,SKU-196,1,1,2024-01-29,0,0
S-320,SKU-105,2,2,2024-01-29,0,0
S-320,SKU-165,1,1,2024-01-29,0,0
S-321,SKU-121,1,1,2024-01-11,0,0
S-322,SKU-139,1,0,2024-02-13,0,0
S-324,SKU-106,2,1,2024-04-13,0,0
S-324,SKU-199,1,1,2024-04-13,0,0
S-324,SKU-077,2,2,2024-04-13,0,0
S-324,SKU-160,3,3,2024-04-13,0,0
S-325,SKU-099,3,3,2024-04-17,0,0
S-325,SKU-142,1,1,2024-04-17,0,0
S-325,SKU-169,1,0,2024-04-17,1,0
S-325,SKU-041,2,2,2024-04-17,0,0
S-326,SKU-007,3,3,2024-03-28,0,0
S-326,SKU-178,2,1,2024-03-28,1,0
S-327,SKU-146,3,3,2024-01-18,0,0
S-327,SKU-171,1,1,2024-01-18,0,0
S-328,SKU-191,1,1,2024-01-24,0,0
S-328,SKU-175,1,1,2024-01-24,0,0
S-328,SKU-145,4,3,2024-01-24,1,0
S-328,SKU-197,3,3,2024-01-24,0,0
S-329,SKU-082,1,1,2024-03-13,0,0
S-329,SKU-039,1,1,2024-03-13,0,0
S-329,SKU-106,1,1,2024-03-13,0,0
S-330,SKU-081,2,2,2024-02-26,0,0
S-330,SKU-196,1,1,2024-02-26,0,0
S-330,SKU-125,1,1,2024-02-26,0,0
S-331,SKU-189,4,4,2024-02-15,0,0
S-332,SKU-174,1,1,2024-04-21,0,0
S-332,SKU-022,1,1,2024-04-21,0,0
S-333,SKU-025,1,1,2024-04-20,0,0
S-333,SKU-017,1,1,2024-04-20,0,0
S-334,SKU-092,2,1,2024-01-27,0,0
S-334,SKU-024,1,1,2024-01-27,0,0
S-334,SKU-081,2,1,2024-01-27,0,0
S-335,SKU-079,2,2,2024-04-11,0,0
S-336,SKU-093,4,4,2024-04-22,0,0
S-337,SKU-081,3,3,2024-03-19,0,0
S-337,SKU-150,2,2,2024-03-19,0,0
S-338,SKU-181,3,3,2024-04-19,0,0
S-339,SKU-087,1,1,2024-04-19,0,0
S-340,SKU-026,1,1,2024-04-19,0,0
S-340,SKU-078,2,2,2024-04-19,0,0
S-341,SKU-042,2,2,2024-01-16,0,0
S-341,SKU-039,3,3,2024-01-16,0,0
S-342,SKU-137,1,1,2024-03-05,0,0
S-344,SKU-105,1,1,2024-01-18,0,0
S-345,SKU-144,2,2,2024-03-25,0,0
S-345,SKU-161,1,1,2024-03-25,0,0
S-345,SKU-142,1,0,2024-03-25,0,0
S-345,SKU-121,2,2,2024-03-25,0,0
S-346,SKU-025,1,1,2024-03-27,0,0
S-346,SKU-114,1,1,2024-03-27,0,0
S-347,SKU-123,1,1,2024-04-22,0,0
S-347,SKU-122,1,1,2024-04-22,0,0
S-347,SKU-098,1,1,2024-04-22,0,0
S-347,SKU-044,1,1,2024-04-22,0,0
S-348,SKU-150,3,2,2024-01-27,0,0
S-348,SKU-047,1,1,2024-01-27,0,0
S-349,SKU-147,3,3,2024-01-27,0,0
S-350,SKU-146,3,2,2024-03-22,1,0
S-350,SKU-172,1,1,2024-03-22,0,0
S-350,SKU-087,2,2,2024-03-22,0,0
S-350,SKU-089,1,1,2024-03-22,0,0
S-351,SKU-035,1,1,2024-04-01,0,0
S-352,SKU-077,2,2,2024-01-21,0,0
S-352,SKU-039,1,1,2024-01-21,0,0
S-352,SKU-101,1,1,2024-01-21,0,0
S-352,SKU-174,1,1,2024-01-21,0,0
S-353,SKU-022,2,2,2024-01-30,0,0
S-354,SKU-183,2,2,2024-01-30,0,0
S-355,SKU-127,1,1,2024-02-09,0,1
S-355,SKU-005,1,0,2024-02-09,0,0
S-356,SKU-107,2,2,2024-01-19,0,0
S-356,SKU-044,1,1,2024-01-19,0,0
S-357,SKU-132,3,3,2024-01-23,0,0
S-357,SKU-050,1,0,2024-01-23,0,0
S-358,SKU-082,2,1,2024-03-14,1,0
S-358,SKU-126,1,1,2024-03-14,0,0
S-358,SKU-007,3,3,2024-03-14,0,0
S-359,SKU-180,1,1,2024-05-04,0,0
S-360,SKU-079,2,2,2024-05-04,1,0
S-361,SKU-011,2,2,2024-02-09,0,0
S-361,SKU-087,2,2,2024-02-09,0,0
S-361,SKU-111,1,0,2024-02-09,0,0
S-362,SKU-086,3,3,2024-03-07,0,0
S-363,SKU-142,1,0,2024-03-07,0,1
S-364,SKU-003,2,2,2024-01-13,0,0
S-364,SKU-189,1,1,2024-01-13,0,0
S-365,SKU-160,2,2,2024-01-14,0,0
S-366,SKU-098,3,2,2024-04-07,0,0
S-366,SKU-052,1,1,2024-04-07,0,0
S-367,SKU-100,1,1,2024-03-10,0,1
S-369,SKU-178,2,2,2024-02-24,0,0
S-369,SKU-070,1,1,2024-02-24,0,0
S-369,SKU-179,3,3,2024-02-24,0,1
S-369,SKU-173,2,1,2024-02-24,0,0
S-370,SKU-182,1,0,2024-04-05,0,0
S-370,SKU-109,1,1,2024-04-05,0,0
S-370,SKU-105,1,1,2024-04-05,0,0
S-370,SKU-088,2,2,2024-04-05,0,0
S-371,SKU-069,3,3,2024-04-16,0,0
S-371,SKU-073,1,1,2024-04-16,0,0
S-371,SKU-126,1,1,2024-04-16,0,1
S-371,SKU-050,1,1,2024-04-16,0,0
S-372,SKU-131,1,1,2024-04-02,0,1
S-372,SKU-030,1,0,2024-04-02,0,0
S-373,SKU-028,1,1,2024-02-23,0,0
S-373,SKU-196,1,0,2024-02-23,0,0
S-374,SKU-046,1,1,2024-02-29,1,0
S-374,SKU-096,1,1,2024-02-29,0,0
S-375,SKU-017,1,1,2024-02-29,0,0
S-375,SKU-040,2,2,2024-02-29,0,0
S-376,SKU-003,1,1,2024-04-12,0,0
S-376,SKU-186,1,1,2024-04-12,0,0
S-377,SKU-019,1,1,2024-05-04,0,0
S-377,SKU-040,3,3,2024-05-04,0,0
S-378,SKU-150,1,1,2024-05-04,0,0
S-378,SKU-159,2,1,2024-05-04,0,1
S-379,SKU-032,4,4,2024-02-21,0,0
S-379,SKU-181,2,2,2024-02-21,0,0
S-379,SKU-015,2,2,2024-02-21,0,0
S-380,SKU-001,1,1,2024-04-20,0,1
S-380,SKU-184,1,1,2024-04-20,0,0
S-381,SKU-048,3,3,2024-04-19,0,0
S-381,SKU-024,1,1,2024-04-19,0,1
S-382,SKU-184,1,1,2024-02-06,0,0
S-383,SKU-083,1,1,2024-04-04,0,0
S-383,SKU-100,2,2,2024-04-04,0,0
S-384,SKU-122,1,1,2024-04-18,0,0
S-385,SKU-182,2,2,2024-03-10,0,1
S-386,SKU-127,3,3,2024-03-10,0,0
S-387,SKU-074,4,4,2024-02-15,0,0
S-388,SKU-121,1,1,2024-02-15,0,0
S-389,SKU-114,2,2,2024-02-09,0,0
S-390,SKU-002,2,1,2024-03-16,0,0
S-390,SKU-046,1,1,2024-03-16,0,0
S-391,SKU-130,1,1,2024-03-16,0,0
S-391,SKU-021,1,1,2024-03-16,0,0
S-392,SKU-148,2,1,2024-03-21,0,0
S-394,SKU-195,1,1,2024-04-29,0,0
S-394,SKU-180,1,1,2024-04-29,0,0
S-394,SKU-032,1,1,2024-04-29,0,0
S-395,SKU-083,2,2,2024-03-25,0,0
S-397,SKU-042,1,1,2024-02-13,0,1
S-397,SKU-102,4,4,2024-02-13,0,0
S-398,SKU-154,1,1,2024-01-16,0,0
S-398,SKU-106,1,0,2024-01-16,0,0
S-398,SKU-130,1,1,2024-01-16,0,0
S-399,SKU-065,1,1,2024-02-02,0,0
S-401,SKU-062,2,2,2024-03-05,0,1
S-401,SKU-136,1,1,2024-03-05,0,0
S-401,SKU-189,3,3,2024-03-05,0,0
S-402,SKU-194,1,1,2024-02-04,0,1
S-403,SKU-017,3,2,2024-04-16,1,0
S-404,SKU-016,4,4,2024-04-17,0,0
S-405,SKU-089,1,1,2024-04-11,1,0
S-405,SKU-188,1,1,2024-04-11,0,0
S-405,SKU-016,1,1,2024-04-11,0,0
S-406,SKU-173,1,1,2024-04-14,0,0
S-407,SKU-196,2,2,2024-04-15,0,0
S-408,SKU-191,1,1,2024-04-29,0,0
S-410,SKU-151,1,1,2024-04-09,0,0
S-411,SKU-082,1,0,2024-04-09,0,1
S-412,SKU-174,1,1,2024-02-13,0,0
S-414,SKU-146,1,1,2024-04-07,0,0
S-415,SKU-116,1,1,2024-05-01,0,0
S-415,SKU-187,3,3,2024-05-01,0,0
S-415,SKU-082,2,1,2024-05-01,0,0
S-416,SKU-077,4,4,2024-02-26,0,0
S-417,SKU-128,1,1,2024-02-25,0,0
S-418,SKU-140,3,2,2024-04-14,0,0
S-420,SKU-059,1,1,2024-02-10,0,0
S-420,SKU-151,1,1,2024-02-10,0,0
S-421,SKU-091,1,1,2024-02-29,0,0
S-421,SKU-177,1,1,2024-02-29,0,0
S-422,SKU-119,2,2,2024-01-07,0,0
S-422,SKU-084,1,0,2024-01-07,0,0
S-423,SKU-119,1,1,2024-05-01,0,0
S-425,SKU-040,1,1,2024-02-18,0,0
S-426,SKU-193,1,0,2024-03-25,0,0
S-426,SKU-099,1,1,2024-03-25,0,0
S-426,SKU-189,4,4,2024-03-25,1,1
S-427,SKU-082,3,3,2024-02-22,0,0
S-427,SKU-098,2,2,2024-02-22,0,1
S-427,SKU-162,1,1,2024-02-22,0,0
S-428,SKU-004,1,1,2024-03-02,0,0
S-430,SKU-039,1,1,2024-01-19,0,0
S-430,SKU-170,1,1,2024-01-19,0,0
S-431,SKU-152,1,1,2024-01-18,0,0
S-431,SKU-045,1,1,2024-01-18,0,0
S-432,SKU-121,1,1,2024-01-29,0,0
S-433,SKU-101,4,4,2024-01-29,0,0
S-434,SKU-051,1,1,2024-03-06,0,0
S-435,SKU-087,2,2,2024-03-06,1,0
S-436,SKU-041,3,2,2024-03-27,0,0
S-437,SKU-101,4,4,2024-03-28,0,0
S-438,SKU-072,2,2,2024-04-06,0,0
S-439,SKU-049,1,1,2024-01-24,0,0
S-439,SKU-125,2,2,2024-01-24,0,0
S-440,SKU-156,2,2,2024-01-24,0,0
S-441,SKU-041,2,2,2024-01-20,0,0
S-442,SKU-171,1,1,2024-02-22,0,0
S-442,SKU-091,1,1,2024-02-22,0,1
S-443,SKU-016,1,1,2024-02-23,0,0
S-444,SKU-156,1,1,2024-05-02,0,0
S-444,SKU-075,1,1,2024-05-02,0,0
S-445,SKU-123,1,1,2024-05-02,0,0
S-445,SKU-181,2,2,2024-05-02,0,0
S-446,SKU-126,1,1,2024-03-14,0,0
S-446,SKU-056,1,1,2024-03-14,0,0
S-446,SKU-107,1,1,2024-03-14,0,0
S-447,SKU-162,1,0,2024-04-24,0,0
S-447,SKU-080,1,1,2024-04-24,0,0
S-447,SKU-087,4,4,2024-04-24,0,0
S-448,SKU-032,1,1,2024-02-06,0,0
S-449,SKU-136,1,1,2024-02-26,0,0
S-449,SKU-034,1,1,2024-02-26,0,0
S-450,SKU-096,1,1,2024-02-06,0,0
S-450,SKU-186,3,3,2024-02-06,0,1
S-450,SKU-177,1,1,2024-02-06,0,1
S-451,SKU-122,3,2,2024-02-14,0,0
S-452,SKU-005,3,3,2024-02-04,0,0
S-453,SKU-107,3,3,2024-01-25,1,1
S-453,SKU-095,1,1,2024-01-25,0,0
S-454,SKU-084,1,1,2024-04-25,0,0
S-456,SKU-163,1,1,2024-03-06,0,0
S-457,SKU-081,1,0,2024-03-05,0,0
S-458,SKU-143,2,2,2024-04-16,0,0
S-458,SKU-085,1,1,2024-04-16,0,0
S-458,SKU-148,1,1,2024-04-16,0,0
S-458,SKU-088,1,1,2024-04-16,0,0
S-459,SKU-059,4,4,2024-03-30,0,0
S-461,SKU-064,1,1,2024-03-30,0,0
S-461,SKU-157,1,1,2024-03-30,0,0
S-461,SKU-061,1,1,2024-03-30,0,1
S-462,SKU-005,2,2,2024-01-12,0,0
S-463,SKU-025,1,1,2024-03-26,0,0
S-463,SKU-131,1,0,2024-03-26,0,0
S-463,SKU-099,1,1,2024-03-26,0,0
S-464,SKU-136,2,2,2024-02-16,0,0
S-464,SKU-021,1,1,2024-02-16,0,0
S-465,SKU-119,2,2,2024-02-18,0,0
S-465,SKU-126,1,1,2024-02-18,0,0
S-466,SKU-198,1,0,2024-01-10,0,0
S-466,SKU-200,2,2,2024-01-10,0,0
S-467,SKU-100,1,1,2024-01-11,0,0
S-467,SKU-050,1,1,2024-01-11,0,0
S-468,SKU-064,1,1,2024-03-14,0,0
S-468,SKU-122,1,1,2024-03-14,0,0
S-468,SKU-058,1,1,2024-03-14,0,0
S-469,SKU-159,1,1,2024-03-03,0,1
S-470,SKU-124,2,2,2024-03-03,0,0
S-471,SKU-070,1,0,2024-04-10,0,0
S-471,SKU-081,1,1,2024-04-10,0,1
S-471,SKU-125,1,1,2024-04-10,0,0
S-471,SKU-082,1,1,2024-04-10,0,0
S-472,SKU-031,1,1,2024-04-08,0,0
S-472,SKU-153,1,0,2024-04-08,0,0
S-473,SKU-155,2,2,2024-04-07,0,0
S-474,SKU-135,1,1,2024-01-26,0,1
S-474,SKU-130,2,2,2024-01-26,0,0
S-475,SKU-109,2,1,2024-02-05,0,0
S-475,SKU-097,1,1,2024-02-05,0,0
S-476,SKU-067,3,3,2024-03-23,0,1
S-477,SKU-076,4,4,2024-04-29,0,0
S-477,SKU-007,1,1,2024-04-29,0,0
S-477,SKU-037,1,1,2024-04-29,0,0
S-478,SKU-120,1,1,2024-01-22,0,0
S-478,SKU-095,3,3,2024-01-22,0,0
S-479,SKU-161,3,3,2024-01-12,0,0
S-480,SKU-041,4,4,2024-03-23,0,0
S-480,SKU-143,1,1,2024-03-23,0,0
S-480,SKU-153,1,1,2024-03-23,0,0
S-480,SKU-114,3,3,2024-03-23,0,0
S-481,SKU-051,1,0,2024-02-15,0,1
S-481,SKU-181,1,1,2024-02-15,0,0
S-482,SKU-071,2,2,2024-02-17,0,0
S-483,SKU-042,3,3,2024-05-07,0,0
S-485,SKU-005,3,3,2024-01-26,0,0
S-485,SKU-033,2,2,2024-01-26,0,0
S-485,SKU-032,1,0,2024-01-26,0,0
S-485,SKU-083,1,1,2024-01-26,0,0
S-486,SKU-037,1,1,2024-04-13,0,0
S-486,SKU-185,3,3,2024-04-13,0,0
S-486,SKU-081,2,2,2024-04-13,0,0
S-486,SKU-095,1,1,2024-04-13,0,0
S-487,SKU-083,2,2,2024-02-24,0,0
S-487,SKU-166,1,1,2024-02-24,0,1
S-488,SKU-195,3,2,2024-03-25,0,0
S-488,SKU-157,1,1,2024-03-25,0,0
S-489,SKU-084,2,2,2024-03-25,0,0
S-489,SKU-009,2,2,2024-03-25,0,0
S-490,SKU-015,1,0,2024-01-07,0,0
S-490,SKU-131,1,1,2024-01-07,0,0
S-490,SKU-011,2,2,2024-01-07,0,0
S-491,SKU-018,2,2,2024-02-29,0,0
S-493,SKU-039,1,1,2024-02-10,0,0
S-495,SKU-134,3,3,2024-05-04,0,0
S-496,SKU-183,2,2,2024-04-20,0,0
S-496,SKU-194,2,2,2024-04-20,0,0
S-497,SKU-061,1,1,2024-04-19,0,0
S-497,SKU-024,1,1,2024-04-19,0,0
S-498,SKU-106,1,1,2024-03-20,0,0
S-499,SKU-018,2,2,2024-05-04,1,0
S-499,SKU-193,2,1,2024-05-04,0,0
S-500,SKU-140,1,1,2024-02-06,1,0
S-500,SKU-016,2,2,2024-02-06,0,1
S-500,SKU-135,2,2,2024-02-06,0,0
S-501,SKU-141,1,1,2024-04-27,1,0
S-501,SKU-054,1,1,2024-04-27,0,0
S-502,SKU-023,1,1,2024-04-26,0,0
S-503,SKU-196,4,3,2024-02-25,0,0
S-503,SKU-067,2,2,2024-02-25,0,0
S-504,SKU-143,4,4,2024-02-18,0,0
S-504,SKU-015,2,2,2024-02-18,0,0
S-504,SKU-166,1,0,2024-02-18,0,0
S-504,SKU-175,1,0,2024-02-18,0,0
S-505,SKU-011,3,3,2024-02-20,0,1
S-506,SKU-057,1,1,2024-04-25,0,0
S-506,SKU-195,1,1,2024-04-25,0,0
S-507,SKU-082,1,1,2024-01-09,0,0
S-507,SKU-129,3,3,2024-01-09,0,0
S-507,SKU-036,2,2,2024-01-09,0,0
S-508,SKU-131,1,1,2024-04-30,1,0
S-508,SKU-005,1,1,2024-04-30,0,0
S-508,SKU-196,1,1,2024-04-30,0,0
S-509,SKU-172,3,3,2024-01-24,0,0
S-510,SKU-018,1,1,2024-04-07,0,0
S-511,SKU-141,2,2,2024-04-07,1,0
S-512,SKU-151,1,1,2024-01-23,0,0
S-512,SKU-010,1,1,2024-01-23,0,0
S-513,SKU-126,1,1,2024-04-04,0,0
S-513,SKU-150,1,1,2024-04-04,0,0
S-513,SKU-002,1,1,2024-04-04,0,0
S-514,SKU-095,2,2,2024-03-23,1,0
S-514,SKU-102,1,1,2024-03-23,0,0
S-514,SKU-131,1,1,2024-03-23,0,0
S-514,SKU-043,3,3,2024-03-23,0,0
S-515,SKU-191,2,2,2024-05-02,0,0
S-515,SKU-161,1,0,2024-05-02,0,0
S-516,SKU-160,1,1,2024-05-01,0,0
S-517,SKU-096,2,1,2024-04-15,0,0
S-519,SKU-100,2,2,2024-03-25,0,0
S-520,SKU-194,2,2,2024-01-07,0,0
S-520,SKU-052,1,0,2024-01-07,0,0
S-521,SKU-086,1,0,2024-01-22,0,0
S-521,SKU-051,1,1,2024-01-22,0,0
S-522,SKU-084,2,2,2024-01-21,0,0
S-523,SKU-116,1,1,2024-01-24,0,0
S-523,SKU-074,1,0,2024-01-24,0,0
S-523,SKU-167,1,1,2024-01-24,0,0
S-524,SKU-172,1,0,2024-02-10,0,0
S-524,SKU-132,1,1,2024-02-10,0,0
S-525,SKU-167,2,2,2024-02-10,0,0
S-526,SKU-011,4,4,2024-03-23,0,0
S-526,SKU-029,1,0,2024-03-23,0,0
S-527,SKU-100,1,1,2024-03-23,1,1
S-527,SKU-028,1,0,2024-03-23,0,0
S-528,SKU-173,1,1,2024-02-04,0,0
S-528,SKU-177,3,3,2024-02-04,0,1
S-529,SKU-078,1,1,2024-01-29,0,0
S-531,SKU-119,4,3,2024-02-17,0,0
S-532,SKU-014,1,1,2024-02-17,0,0
S-533,SKU-056,1,1,2024-02-25,0,1
S-533,SKU-065,2,2,2024-02-25,0,0
S-534,SKU-080,1,1,2024-01-26,0,0
S-535,SKU-056,1,1,2024-01-23,0,0
S-536,SKU-053,4,4,2024-01-25,0,0
S-537,SKU-086,2,2,2024-01-26,0,0
S-538,SKU-185,3,3,2024-03-17,0,0
S-539,SKU-084,1,1,2024-03-16,0,0
S-540,SKU-155,2,2,2024-04-23,0,0
S-541,SKU-193,1,0,2024-04-23,0,0
S-542,SKU-153,1,1,2024-01-25,0,0
S-542,SKU-123,2,2,2024-01-25,0,0
S-542,SKU-144,1,1,2024-01-25,0,0
S-543,SKU-028,1,1,2024-04-09,0,0
S-543,SKU-158,2,2,2024-04-09,0,0
S-543,SKU-001,1,1,2024-04-09,0,0
S-544,SKU-003,1,0,2024-01-14,0,0
S-544,SKU-071,1,0,2024-01-14,0,0
S-545,SKU-098,1,1,2024-03-05,0,0
S-545,SKU-187,2,2,2024-03-05,0,0
S-545,SKU-114,1,1,2024-03-05,0,0
S-546,SKU-014,1,1,2024-01-12,0,0
S-547,SKU-095,1,1,2024-01-12,0,0
S-548,SKU-109,2,2,2024-02-19,0,0
S-548,SKU-096,2,2,2024-02-19,0,0
S-548,SKU-190,1,1,2024-02-19,0,1
S-549,SKU-168,2,2,2024-03-28,0,0
S-549,SKU-006,1,1,2024-03-28,0,0
S-550,SKU-031,1,1,2024-04-02,0,1
S-550,SKU-037,1,1,2024-04-02,0,1
S-551,SKU-078,4,4,2024-04-02,0,0
S-551,SKU-068,1,1,2024-04-02,0,0
S-552,SKU-045,1,1,2024-04-02,0,0
S-552,SKU-122,2,2,2024-04-02,0,0
S-553,SKU-023,1,1,2024-03-17,0,0
S-553,SKU-117,1,1,2024-03-17,0,0
S-554,SKU-061,1,1,2024-03-18,0,0
S-554,SKU-186,1,1,2024-03-18,0,0
S-555,SKU-006,2,2,2024-02-26,0,0
S-556,SKU-123,1,1,2024-02-04,0,0
S-556,SKU-188,1,1,2024-02-04,1,0
S-556,SKU-017,2,2,2024-02-04,0,0
S-557,SKU-102,1,1,2024-02-07,0,0
S-559,SKU-008,1,1,2024-03-21,0,0
S-559,SKU-010,1,1,2024-03-21,0,1
S-559,SKU-128,1,1,2024-03-21,0,0
S-560,SKU-045,3,3,2024-03-08,0,0
S-561,SKU-148,1,1,2024-05-04,0,0
S-562,SKU-017,2,2,2024-01-29,0,0
S-562,SKU-072,1,1,2024-01-29,0,0
S-562,SKU-198,2,2,2024-01-29,0,0
S-562,SKU-169,1,1,2024-01-29,0,0
S-563,SKU-070,2,2,2024-02-14,0,0
S-563,SKU-172,1,1,2024-02-14,0,0
S-563,SKU-007,1,1,2024-02-14,0,0
S-564,SKU-001,1,1,2024-02-06,0,0
S-566,SKU-144,3,3,2024-02-14,1,0
S-566,SKU-145,1,1,2024-02-14,0,0
S-567,SKU-112,2,2,2024-02-13,0,0
S-568,SKU-074,2,2,2024-03-03,0,0
S-569,SKU-154,1,1,2024-03-16,0,0
S-569,SKU-095,1,1,2024-03-16,0,0
S-569,SKU-023,2,1,2024-03-16,0,0
S-570,SKU-042,2,2,2024-01-08,0,0
S-570,SKU-096,1,1,2024-01-08,0,0
S-570,SKU-169,1,1,2024-01-08,0,0
S-571,SKU-083,1,1,2024-03-29,0,0
S-571,SKU-038,1,0,2024-03-29,0,0
S-571,SKU-164,1,1,2024-03-29,0,0
S-571,SKU-189,1,1,2024-03-29,0,0
S-572,SKU-120,4,4,2024-02-21,0,0
S-572,SKU-096,2,1,2024-02-21,0,0
S-572,SKU-103,2,2,2024-02-21,0,0
S-573,SKU-193,1,1,2024-02-20,0,0
S-573,SKU-173,1,1,2024-02-20,0,1
S-574,SKU-093,2,2,2024-02-25,0,0
S-574,SKU-111,2,2,2024-02-25,0,0
S-574,SKU-105,2,2,2024-02-25,0,0
S-574,SKU-023,1,1,2024-02-25,0,0
S-575,SKU-092,2,2,2024-01-19,0,0
S-576,SKU-116,1,1,2024-01-10,0,1
S-577,SKU-043,1,1,2024-02-03,0,1
S-577,SKU-175,1,1,2024-02-03,0,0
S-578,SKU-011,3,3,2024-02-02,0,1
S-579,SKU-154,1,1,2024-02-05,0,0
S-579,SKU-139,1,1,2024-02-05,0,0
S-579,SKU-088,1,0,2024-02-05,0,0
S-580,SKU-053,2,2,2024-04-11,0,0
S-581,SKU-129,2,2,2024-04-21,0,0
S-581,SKU-029,2,2,2024-04-21,0,1
S-581,SKU-108,3,3,2024-04-21,0,0
S-581,SKU-021,1,1,2024-04-21,0,0
S-582,SKU-002,1,1,2024-03-20,0,0
S-583,SKU-148,2,2,2024-03-21,0,0
S-584,SKU-171,2,2,2024-02-01,0,0
S-586,SKU-190,3,3,2024-02-17,0,1
S-587,SKU-182,2,2,2024-02-29,0,1
S-587,SKU-086,2,2,2024-02-29,0,0
S-587,SKU-176,1,1,2024-02-29,0,0
S-588,SKU-141,1,1,2024-04-03,0,0
S-588,SKU-102,1,1,2024-04-03,0,0
S-588,SKU-096,3,3,2024-04-03,0,0
S-588,SKU-188,2,2,2024-04-03,1,0
S-589,SKU-090,2,2,2024-02-24,0,0
S-590,SKU-177,2,2,2024-04-03,0,0
S-590,SKU-193,1,1,2024-04-03,0,0
S-591,SKU-040,1,1,2024-01-30,0,0
S-591,SKU-164,2,2,2024-01-30,0,0
S-592,SKU-165,2,2,2024-01-31,0,0
S-592,SKU-117,2,2,2024-01-31,0,0
S-593,SKU-127,1,1,2024-01-16,0,0
S-593,SKU-019,2,2,2024-01-16,0,0
S-593,SKU-037,3,2,2024-01-16,0,0
