order_id,order_date,promised_delivery_date,customer_region,order_priority,order_channel,order_status,order_delivered_date,in_full_order_flag,any_damage_flag,any_return_flag,order_revenue,delivered_revenue,lost_revenue_est,lines_count,total_ordered_qty,total_delivered_qty,warehouse,carrier,on_time_flag,otif_flag,perfect_order_flag,warehouse_processing_days,order_cycle_days,order_day
O-100133,2024-03-06,2024-03-14,Free State,Normal,Web,Completed,2024-03-12,1,0,0,6044.6,6044.6,0.0,4,6,6,WH-DBN,EconoMove,1,1,1,3,6,2024-03-06
O-100134,2024-01-05,2024-01-11,Gauteng,Normal,Mobile,Completed,2024-01-07,1,0,0,2477.55,2477.55,0.0,1,3,3,WH-DBN,QuickShip,1,1,1,1,2,2024-01-05
O-100135,2024-04-05,2024-04-12,Mpumalanga,Express,Web,Completed,2024-04-10,1,0,1,5110.139999999999,5110.139999999999,0.0,2,4,4,WH-CPT,QuickShip,1,1,0,2,5,2024-04-05
O-100136,2024-03-29,2024-04-03,Western Cape,Express,Web,Completed,2024-04-02,1,0,0,1978.5,1978.5,0.0,1,3,3,WH-CPT,EconoMove,1,1,1,0,4,2024-03-29
O-100137,2024-04-07,2024-04-13,KwaZulu-Natal,Normal,Web,Completed,2024-04-10,0,0,0,3514.07,3105.96,408.11,4,5,4,WH-CPT,FastTrack,1,0,0,1,3,2024-04-07
O-100138,2024-01-06,2024-01-12,Western Cape,Normal,Web,Completed,2024-01-12,1,0,0,7306.200000000001,7306.200000000001,0.0,4,5,5,WH-DBN,QuickShip,1,1,1,4,6,2024-01-06
O-100139,2024-01-03,2024-01-10,Gauteng,Normal,Mobile,Completed,2024-01-10,1,0,0,2902.3,2902.3,0.0,2,3,3,WH-DBN,EconoMove,1,1,1,3,7,2024-01-03
O-100140,2024-03-14,2024-03-18,Limpopo,Normal,Web,Completed,2024-03-17,1,0,0,1326.06,1326.06,0.0,2,3,3,WH-JHB,FastTrack,1,1,1,2,3,2024-03-14
O-100141,2024-01-01,2024-01-06,Western Cape,Express,Web,Completed,2024-01-04,0,0,0,6217.96,5118.75,1099.21,3,4,3,WH-CPT,QuickShip,1,0,0,2,3,2024-01-01
O-100142,2024-04-22,2024-04-29,Gauteng,Express,Web,Completed,2024-04-26,1,0,0,7003.74,7003.74,0.0,4,7,7,WH-DBN,FastTrack,1,1,1,1,4,2024-04-22
O-100143,2024-01-26,2024-02-04,KwaZulu-Natal,Normal,Mobile,Completed,2024-02-02,0,0,0,5509.200000000001,3699.1,1810.1,4,4,3,WH-DBN,QuickShip,1,0,0,3,7,2024-01-26
O-100144,2024-02-19,2024-02-24,Free State,Express,Web,Completed,2024-02-25,1,0,0,1404.12,1404.12,0.0,1,2,2,WH-CPT,QuickShip,0,0,0,2,6,2024-02-19
O-100145,2024-04-03,2024-04-11,Western Cape,Express,Web,Completed,2024-04-06,1,0,0,5945.36,5945.36,0.0,2,3,3,WH-CPT,QuickShip,1,1,1,1,3,2024-04-03
O-100146,2024-01-23,2024-01-29,Gauteng,Express,Mobile,Completed,2024-01-25,1,0,0,338.19,338.19,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,0,2,2024-01-23
O-100147,2024-02-20,2024-02-26,Western Cape,Express,Mobile,Completed,2024-02-24,1,0,0,3318.75,3318.75,0.0,4,4,4,WH-CPT,QuickShip,1,1,1,1,4,2024-02-20
O-100148,2024-02-19,2024-02-27,KwaZulu-Natal,Normal,Web,Completed,2024-02-24,1,0,0,1170.38,1170.38,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,1,5,2024-02-19
O-100149,2024-03-03,2024-03-10,Gauteng,Normal,Web,Completed,2024-03-08,0,0,0,2851.12,2292.3199999999997,558.8,3,5,4,WH-CPT,QuickShip,1,0,0,2,5,2024-03-03
O-100150,2024-01-30,2024-02-04,KwaZulu-Natal,Normal,Mobile,Completed,2024-02-06,1,0,1,5058.639999999999,5058.639999999999,0.0,3,3,3,WH-JHB,EconoMove,0,0,0,2,7,2024-01-30
O-100151,2024-01-04,2024-01-13,KwaZulu-Natal,Normal,Mobile,Completed,2024-01-09,1,0,0,6434.4400000000005,6434.4400000000005,0.0,3,3,3,WH-DBN,EconoMove,1,1,1,1,5,2024-01-04
O-100152,2024-03-24,2024-03-31,Mpumalanga,Normal,Mobile,Completed,2024-03-29,0,0,1,6712.14,5852.95,859.19,4,5,4,WH-DBN,EconoMove,1,0,0,1,5,2024-03-24
O-100153,2024-03-17,2024-03-25,Mpumalanga,Normal,Mobile,Completed,2024-03-20,0,0,0,11792.41,10184.85,1607.56,2,7,6,WH-JHB,QuickShip,1,0,0,0,3,2024-03-17
O-100154,2024-04-20,2024-04-27,Gauteng,Normal,Mobile,Completed,2024-04-23,0,1,0,5914.2,953.02,4961.18,4,4,1,WH-JHB,FastTrack,1,0,0,0,3,2024-04-20
O-100155,2024-04-27,2024-05-02,Mpumalanga,Normal,Mobile,Completed,2024-05-01,0,0,0,19157.89,18062.92,1094.97,2,5,4,WH-JHB,FastTrack,1,0,0,2,4,2024-04-27
O-100156,2024-04-05,2024-04-11,Gauteng,Normal,Mobile,Completed,2024-04-11,1,0,0,2560.05,2560.05,0.0,3,3,3,WH-CPT,QuickShip,1,1,1,3,6,2024-04-05
O-100157,2024-02-20,2024-02-25,Free State,Normal,Mobile,Completed,2024-02-22,1,0,0,12152.29,12152.29,0.0,3,6,6,WH-CPT,FastTrack,1,1,1,1,2,2024-02-20
O-100158,2024-01-22,2024-01-27,Mpumalanga,Normal,Web,Completed,2024-01-24,1,0,0,6010.52,6010.52,0.0,3,5,5,WH-CPT,FastTrack,1,1,1,1,2,2024-01-22
O-100159,2024-02-15,2024-02-22,Mpumalanga,Normal,Web,Completed,2024-02-20,1,0,0,1959.9299999999998,1959.9299999999998,0.0,2,2,2,WH-CPT,QuickShip,1,1,1,2,5,2024-02-15
O-100160,2024-03-13,2024-03-20,Gauteng,Normal,Mobile,Completed,2024-03-19,1,0,0,12491.21,12491.21,0.0,4,7,7,WH-JHB,QuickShip,1,1,1,2,6,2024-03-13
O-100161,2024-02-25,2024-03-01,Mpumalanga,Express,Web,Completed,2024-03-02,0,0,0,736.44,368.22,368.22,1,2,1,WH-CPT,EconoMove,0,0,0,1,6,2024-02-25
O-100162,2024-01-26,2024-01-31,Limpopo,Express,Web,Completed,2024-01-28,0,0,0,4815.66,4229.12,586.54,3,3,2,WH-DBN,FastTrack,1,0,0,1,2,2024-01-26
O-100163,2024-02-21,2024-02-28,KwaZulu-Natal,Normal,Mobile,Completed,2024-02-24,0,0,0,3171.78,1585.89,1585.89,1,2,1,WH-DBN,QuickShip,1,0,0,1,3,2024-02-21
O-100164,2024-03-30,2024-04-04,Gauteng,Express,Mobile,Completed,2024-04-05,1,0,1,3036.9100000000003,3036.9100000000003,0.0,2,5,5,WH-DBN,QuickShip,0,0,0,4,6,2024-03-30
O-100165,2024-01-26,2024-02-03,KwaZulu-Natal,Normal,Mobile,Completed,2024-01-27,1,0,0,2299.92,2299.92,0.0,1,3,3,WH-CPT,FastTrack,1,1,1,0,1,2024-01-26
O-100166,2024-04-20,2024-04-27,Limpopo,Express,Mobile,Completed,2024-04-25,1,0,0,2708.9,2708.9,0.0,2,5,5,WH-DBN,QuickShip,1,1,1,3,5,2024-04-20
O-100167,2024-01-18,2024-01-25,Western Cape,Normal,Web,Completed,2024-01-24,1,0,0,4891.33,4891.33,0.0,2,3,3,WH-CPT,QuickShip,1,1,1,2,6,2024-01-18
O-100168,2024-04-28,2024-05-02,Free State,Normal,Mobile,Completed,2024-05-03,1,0,0,2000.72,2000.72,0.0,1,2,2,WH-DBN,FastTrack,0,0,0,4,5,2024-04-28
O-100169,2024-04-12,2024-04-17,Free State,Normal,Web,Completed,2024-04-21,1,0,0,5982.9400000000005,5982.9400000000005,0.0,2,4,4,WH-DBN,QuickShip,0,0,0,4,9,2024-04-12
O-100170,2024-01-13,2024-01-20,Mpumalanga,Normal,Mobile,Completed,2024-01-17,1,0,0,10170.470000000001,10170.470000000001,0.0,2,5,5,WH-CPT,QuickShip,1,1,1,1,4,2024-01-13
O-100171,2024-04-18,2024-04-25,Mpumalanga,Normal,Web,Completed,2024-04-25,1,0,0,1742.63,1742.63,0.0,2,2,2,WH-CPT,QuickShip,1,1,1,3,7,2024-04-18
O-100172,2024-04-20,2024-04-28,KwaZulu-Natal,Normal,Web,Completed,2024-04-24,0,0,0,6227.29,4906.77,1320.52,4,5,4,WH-CPT,QuickShip,1,0,0,2,4,2024-04-20
O-100173,2024-02-10,2024-02-19,Mpumalanga,Normal,Mobile,Completed,2024-02-17,1,0,0,2160.44,2160.44,0.0,2,2,2,WH-CPT,EconoMove,1,1,1,3,7,2024-02-10
O-100174,2024-02-25,2024-02-29,Limpopo,Normal,Mobile,Completed,2024-02-29,1,0,0,2930.48,2930.48,0.0,3,3,3,WH-DBN,FastTrack,1,1,1,3,4,2024-02-25
O-100175,2024-02-22,2024-02-29,Western Cape,Normal,Mobile,Completed,2024-02-26,0,0,1,14347.14,13754.39,592.75,4,11,10,WH-DBN,FastTrack,1,0,0,3,4,2024-02-22
O-100176,2024-03-15,2024-03-23,Western Cape,Normal,Web,Completed,2024-03-23,1,0,1,2110.04,2110.04,0.0,1,1,1,WH-CPT,EconoMove,1,1,0,2,8,2024-03-15
O-100177,2024-04-28,2024-05-03,Mpumalanga,Normal,Mobile,Completed,2024-04-29,0,0,0,2487.6800000000003,1374.38,1113.3,2,3,2,WH-JHB,FastTrack,1,0,0,0,1,2024-04-28
O-100178,2024-01-06,2024-01-14,Western Cape,Normal,Mobile,Completed,2024-01-13,1,0,0,89.06,89.06,0.0,1,1,1,WH-JHB,EconoMove,1,1,1,2,7,2024-01-06
O-100179,2024-04-27,2024-05-03,Western Cape,Normal,Web,Completed,2024-05-02,0,0,0,10446.79,7347.27,3099.52,4,5,3,WH-JHB,FastTrack,1,0,0,2,5,2024-04-27
O-100180,2024-02-26,2024-03-05,Gauteng,Normal,Web,Completed,2024-03-04,1,0,0,7835.51,7835.51,0.0,3,4,4,WH-CPT,QuickShip,1,1,1,3,7,2024-02-26
O-100181,2024-02-14,2024-02-20,Mpumalanga,Express,Web,Completed,2024-02-20,1,0,0,3903.82,3903.82,0.0,3,4,4,WH-CPT,FastTrack,1,1,1,3,6,2024-02-14
O-100182,2024-03-24,2024-03-30,Limpopo,Normal,Web,Completed,2024-04-01,1,0,0,1535.43,1535.43,0.0,1,1,1,WH-DBN,FastTrack,0,0,0,4,8,2024-03-24
O-100183,2024-03-30,2024-04-05,Free State,Express,Mobile,Completed,2024-04-03,1,0,0,369.63,369.63,0.0,1,1,1,WH-CPT,FastTrack,1,1,1,2,4,2024-03-30
O-100184,2024-04-09,2024-04-15,Limpopo,Normal,Web,Completed,2024-04-14,0,0,0,4818.92,2409.46,2409.46,1,2,1,WH-JHB,QuickShip,1,0,0,2,5,2024-04-09
O-100185,2024-04-29,2024-05-03,Free State,Normal,Web,Completed,2024-05-02,0,0,0,4666.46,3583.1400000000003,1083.32,2,4,3,WH-JHB,FastTrack,1,0,0,2,3,2024-04-29
O-100186,2024-02-09,2024-02-11,Limpopo,Express,Web,Completed,2024-02-12,1,0,0,1582.59,1582.59,0.0,3,6,6,WH-JHB,FastTrack,0,0,0,0,3,2024-02-09
O-100187,2024-01-17,2024-01-24,Free State,Normal,Mobile,Completed,2024-01-21,1,0,0,10528.23,10528.23,0.0,4,7,7,WH-JHB,QuickShip,1,1,1,0,4,2024-01-17
O-100188,2024-02-04,2024-02-13,Mpumalanga,Normal,Web,Completed,2024-02-09,0,0,0,5644.49,3425.23,2219.26,4,8,7,WH-JHB,EconoMove,1,0,0,0,5,2024-02-04
O-100189,2024-04-17,2024-04-25,Limpopo,Normal,Web,Completed,2024-04-25,1,0,0,8091.26,8091.26,0.0,3,5,5,WH-CPT,EconoMove,1,1,1,2,8,2024-04-17
O-100190,2024-02-03,2024-02-08,Free State,Normal,Mobile,Completed,2024-02-05,1,0,1,2052.76,2052.76,0.0,2,2,2,WH-CPT,FastTrack,1,1,0,1,2,2024-02-03
O-100191,2024-03-12,2024-03-21,Mpumalanga,Express,Mobile,Completed,2024-03-16,1,0,1,16924.68,16924.68,0.0,4,7,7,WH-DBN,EconoMove,1,1,0,1,4,2024-03-12
O-100192,2024-02-04,2024-02-13,Limpopo,Normal,Web,Completed,2024-02-13,1,0,0,1214.51,1214.51,0.0,1,1,1,WH-DBN,EconoMove,1,1,1,3,9,2024-02-04
O-100193,2024-01-26,2024-01-30,Limpopo,Express,Mobile,Completed,2024-01-29,1,0,0,4398.3,4398.3,0.0,1,2,2,WH-CPT,FastTrack,1,1,1,2,3,2024-01-26
O-100194,2024-01-18,2024-01-25,Western Cape,Express,Mobile,Completed,2024-01-23,1,0,0,8821.630000000001,8821.630000000001,0.0,4,11,11,WH-DBN,QuickShip,1,1,1,2,5,2024-01-18
O-100195,2024-02-07,2024-02-12,Limpopo,Normal,Web,Completed,2024-02-11,1,0,0,10679.41,10679.41,0.0,3,5,5,WH-CPT,QuickShip,1,1,1,3,4,2024-02-07
O-100196,2024-01-17,2024-01-22,Limpopo,Express,Web,Completed,2024-01-22,0,0,0,14993.62,10457.960000000001,4535.66,3,5,4,WH-DBN,QuickShip,1,0,0,1,5,2024-01-17
O-100197,2024-04-13,2024-04-20,KwaZulu-Natal,Normal,Web,Completed,2024-04-18,0,0,0,3586.41,2390.94,1195.47,1,3,2,WH-CPT,QuickShip,1,0,0,3,5,2024-04-13
O-100198,2024-03-07,2024-03-16,KwaZulu-Natal,Normal,Mobile,Completed,2024-03-11,0,0,0,14578.759999999998,10716.18,3862.58,3,6,5,WH-DBN,FastTrack,1,0,0,2,4,2024-03-07
O-100199,2024-04-20,2024-04-28,Gauteng,Normal,Web,Completed,2024-04-24,1,0,0,9001.56,9001.56,0.0,1,3,3,WH-JHB,QuickShip,1,1,1,2,4,2024-04-20
O-100200,2024-02-05,2024-02-10,Western Cape,Express,Mobile,Completed,2024-02-11,1,0,0,3959.94,3959.94,0.0,4,4,4,WH-DBN,EconoMove,0,0,0,1,6,2024-02-05
O-100201,2024-01-27,2024-02-01,Western Cape,Normal,Web,Completed,2024-01-31,0,1,0,5880.8,5378.75,502.05,4,8,7,WH-JHB,FastTrack,1,0,0,2,4,2024-01-27
O-100202,2024-01-10,2024-01-18,Limpopo,Normal,Mobile,Completed,2024-01-17,1,0,0,5735.6900000000005,5735.6900000000005,0.0,4,7,7,WH-CPT,EconoMove,1,1,1,2,7,2024-01-10
O-100203,2024-01-13,2024-01-21,Mpumalanga,Normal,Mobile,Completed,2024-01-21,0,0,0,7773.58,6923.67,849.91,3,6,5,WH-CPT,EconoMove,1,0,0,3,8,2024-01-13
O-100204,2024-01-08,2024-01-13,Gauteng,Normal,Web,Completed,2024-01-14,1,0,0,444.15,444.15,0.0,2,2,2,WH-CPT,FastTrack,0,0,0,3,6,2024-01-08
O-100205,2024-01-27,2024-02-05,Limpopo,Normal,Web,Completed,2024-01-30,0,0,0,1970.78,1142.04,828.74,2,3,2,WH-DBN,QuickShip,1,0,0,1,3,2024-01-27
O-100206,2024-02-12,2024-02-19,Limpopo,Normal,Mobile,Completed,2024-02-18,1,0,0,3945.73,3945.73,0.0,2,3,3,WH-JHB,EconoMove,1,1,1,0,6,2024-02-12
O-100207,2024-04-13,2024-04-21,KwaZulu-Natal,Normal,Mobile,Completed,2024-04-20,0,0,1,3490.5199999999995,1248.55,2241.97,2,2,1,WH-CPT,QuickShip,1,0,0,2,7,2024-04-13
O-100208,2024-02-15,2024-02-23,Limpopo,Normal,Web,Completed,2024-02-21,1,0,0,3071.28,3071.28,0.0,1,4,4,WH-CPT,EconoMove,1,1,1,2,6,2024-02-15
O-100209,2024-03-29,2024-04-05,Western Cape,Normal,Mobile,Completed,2024-04-02,1,0,0,5980.53,5980.53,0.0,4,4,4,WH-CPT,QuickShip,1,1,1,2,4,2024-03-29
O-100210,2024-04-29,2024-05-06,Limpopo,Normal,Web,Completed,2024-05-05,1,0,1,10774.4,10774.4,0.0,2,6,6,WH-CPT,QuickShip,1,1,0,2,6,2024-04-29
O-100211,2024-01-09,2024-01-17,KwaZulu-Natal,Normal,Mobile,Completed,2024-01-13,1,0,0,7494.83,7494.83,0.0,3,4,4,WH-DBN,QuickShip,1,1,1,3,4,2024-01-09
O-100212,2024-03-26,2024-03-28,Western Cape,Express,Mobile,Completed,2024-03-27,0,1,0,8545.02,5078.129999999999,3466.8900000000003,4,4,2,WH-JHB,FastTrack,1,0,0,0,1,2024-03-26
O-100213,2024-03-30,2024-04-02,Mpumalanga,Express,Web,Completed,2024-04-03,1,0,0,6064.610000000001,6064.610000000001,0.0,2,3,3,WH-CPT,FastTrack,0,0,0,0,4,2024-03-30
O-100214,2024-03-03,2024-03-08,Mpumalanga,Normal,Web,Completed,2024-03-06,0,0,0,6288.879999999999,4644.86,1644.02,3,4,3,WH-JHB,FastTrack,1,0,0,2,3,2024-03-03
O-100215,2024-02-16,2024-02-19,Free State,Normal,Mobile,Completed,2024-02-21,1,0,0,3235.5699999999997,3235.5699999999997,0.0,3,4,4,WH-JHB,FastTrack,0,0,0,2,5,2024-02-16
O-100216,2024-01-26,2024-01-31,Limpopo,Normal,Web,Completed,2024-01-31,1,0,0,3335.7,3335.7,0.0,3,6,6,WH-JHB,QuickShip,1,1,1,1,5,2024-01-26
O-100217,2024-03-15,2024-03-22,KwaZulu-Natal,Express,Mobile,Completed,2024-03-20,0,0,0,3623.85,3101.26,522.59,3,7,6,WH-CPT,QuickShip,1,0,0,2,5,2024-03-15
O-100218,2024-03-31,2024-04-08,Western Cape,Normal,Mobile,Completed,2024-04-04,1,0,1,7566.22,7566.22,0.0,2,3,3,WH-CPT,FastTrack,1,1,0,2,4,2024-03-31
O-100219,2024-02-23,2024-02-29,KwaZulu-Natal,Normal,Mobile,Completed,2024-02-26,1,0,0,3295.12,3295.12,0.0,1,2,2,WH-CPT,QuickShip,1,1,1,1,3,2024-02-23
O-100220,2024-03-28,2024-04-05,Limpopo,Normal,Mobile,Completed,2024-04-01,0,0,0,4260.46,3475.01,785.45,2,5,4,WH-JHB,EconoMove,1,0,0,1,4,2024-03-28
O-100221,2024-01-26,2024-02-02,Limpopo,Normal,Web,Completed,2024-01-30,1,0,0,4245.44,4245.44,0.0,2,2,2,WH-DBN,QuickShip,1,1,1,2,4,2024-01-26
O-100222,2024-03-24,2024-04-01,Mpumalanga,Normal,Web,Completed,2024-03-27,1,0,0,13864.65,13864.65,0.0,4,6,6,WH-CPT,QuickShip,1,1,1,1,3,2024-03-24
O-100223,2024-03-01,2024-03-08,Western Cape,Normal,Web,Completed,2024-03-08,0,0,1,6352.48,5605.0,747.48,3,4,3,WH-DBN,FastTrack,1,0,0,4,7,2024-03-01
O-100224,2024-04-03,2024-04-09,Gauteng,Normal,Web,Completed,2024-04-06,1,0,1,4713.1,4713.1,0.0,2,2,2,WH-JHB,FastTrack,1,1,0,2,3,2024-04-03
O-100225,2024-02-01,2024-02-07,Western Cape,Normal,Web,Completed,2024-02-05,0,0,0,1676.26,838.13,838.13,1,2,1,WH-DBN,QuickShip,1,0,0,2,4,2024-02-01
O-100226,2024-01-16,2024-01-22,Western Cape,Normal,Web,Completed,2024-01-18,1,0,1,29336.96,29336.96,0.0,4,8,8,WH-JHB,FastTrack,1,1,0,1,2,2024-01-16
O-100227,2024-02-16,2024-02-22,Limpopo,Normal,Web,Completed,2024-02-23,0,0,1,2242.17,1620.58,621.59,3,6,5,WH-DBN,QuickShip,0,0,0,3,7,2024-02-16
O-100228,2024-04-03,2024-04-07,Western Cape,Normal,Mobile,Completed,2024-04-06,0,0,0,25099.85,23067.76,2032.09,3,9,8,WH-DBN,FastTrack,1,0,0,3,3,2024-04-03
O-100229,2024-02-24,2024-03-01,KwaZulu-Natal,Express,Mobile,Completed,2024-02-28,0,0,0,10703.8,8676.32,2027.48,3,4,3,WH-JHB,QuickShip,1,0,0,0,4,2024-02-24
O-100230,2024-04-19,2024-04-29,Mpumalanga,Normal,Web,Completed,2024-04-23,1,0,0,6122.48,6122.48,0.0,3,7,7,WH-JHB,EconoMove,1,1,1,1,4,2024-04-19
O-100231,2024-02-01,2024-02-06,KwaZulu-Natal,Normal,Web,Completed,2024-02-08,1,0,0,5339.09,5339.09,0.0,3,3,3,WH-DBN,QuickShip,0,0,0,4,7,2024-02-01
O-100232,2024-04-28,2024-05-04,Gauteng,Normal,Mobile,Completed,2024-04-29,0,0,1,7804.45,4380.95,3423.5,4,4,2,WH-DBN,FastTrack,1,0,0,1,1,2024-04-28
O-100233,2024-03-12,2024-03-22,Free State,Normal,Mobile,Completed,2024-03-19,1,0,0,943.56,943.56,0.0,1,1,1,WH-CPT,EconoMove,1,1,1,1,7,2024-03-12
O-100234,2024-04-06,2024-04-13,Free State,Normal,Web,Completed,2024-04-10,1,0,0,12648.59,12648.59,0.0,4,8,8,WH-JHB,QuickShip,1,1,1,2,4,2024-04-06
O-100235,2024-02-01,2024-02-06,Mpumalanga,Express,Web,Completed,2024-02-06,1,0,0,4612.17,4612.17,0.0,3,3,3,WH-JHB,EconoMove,1,1,1,2,5,2024-02-01
O-100236,2024-03-25,2024-04-01,Free State,Normal,Mobile,Completed,2024-03-27,1,0,0,9619.630000000001,9619.630000000001,0.0,3,6,6,WH-DBN,FastTrack,1,1,1,2,2,2024-03-25
O-100237,2024-03-14,2024-03-20,Mpumalanga,Normal,Web,Completed,2024-03-16,1,1,0,4148.58,4148.58,0.0,2,4,4,WH-DBN,FastTrack,1,1,0,2,2,2024-03-14
O-100238,2024-01-19,2024-01-25,Gauteng,Normal,Mobile,Completed,2024-01-25,1,0,1,2994.0,2994.0,0.0,2,3,3,WH-DBN,QuickShip,1,1,0,4,6,2024-01-19
O-100239,2024-02-16,2024-02-22,Limpopo,Normal,Mobile,Completed,2024-02-20,1,0,0,2619.2799999999997,2619.2799999999997,0.0,2,3,3,WH-JHB,FastTrack,1,1,1,1,4,2024-02-16
O-100240,2024-03-07,2024-03-10,Mpumalanga,Normal,Mobile,Completed,2024-03-10,1,0,1,1616.1,1616.1,0.0,2,3,3,WH-JHB,FastTrack,1,1,0,0,3,2024-03-07
O-100241,2024-02-07,2024-02-12,Limpopo,Express,Mobile,Completed,2024-02-13,1,0,0,3868.02,3868.02,0.0,1,2,2,WH-JHB,QuickShip,0,0,0,0,6,2024-02-07
O-100242,2024-04-25,2024-05-01,Limpopo,Express,Mobile,Completed,2024-05-01,0,0,0,5948.549999999999,5324.63,623.92,3,7,6,WH-DBN,EconoMove,1,0,0,2,6,2024-04-25
O-100243,2024-01-30,2024-02-06,Limpopo,Normal,Web,Completed,2024-02-07,0,0,0,11129.970000000001,8258.220000000001,2871.75,4,6,4,WH-CPT,EconoMove,0,0,0,1,8,2024-01-30
O-100244,2024-04-24,2024-04-30,Western Cape,Normal,Mobile,Completed,2024-04-28,1,0,0,10420.82,10420.82,0.0,4,8,8,WH-DBN,QuickShip,1,1,1,2,4,2024-04-24
O-100245,2024-01-25,2024-02-01,Mpumalanga,Normal,Mobile,Completed,2024-01-29,1,0,0,7792.53,7792.53,0.0,4,5,5,WH-CPT,FastTrack,1,1,1,2,4,2024-01-25
O-100246,2024-01-04,2024-01-13,Limpopo,Normal,Mobile,Completed,2024-01-11,1,0,0,2801.8,2801.8,0.0,1,1,1,WH-CPT,EconoMove,1,1,1,1,7,2024-01-04
O-100247,2024-02-06,2024-02-13,Western Cape,Normal,Web,Completed,2024-02-13,0,0,0,1041.58,0.0,1041.58,1,1,0,WH-CPT,EconoMove,1,0,0,3,7,2024-02-06
O-100248,2024-04-09,2024-04-13,Limpopo,Normal,Web,Completed,2024-04-13,0,0,0,5399.450000000001,4457.51,941.94,4,8,7,WH-CPT,FastTrack,1,0,0,1,4,2024-04-09
O-100249,2024-04-11,2024-04-16,Mpumalanga,Express,Mobile,Completed,2024-04-17,0,1,0,7674.58,5511.17,2163.41,4,7,6,WH-CPT,FastTrack,0,0,0,3,6,2024-04-11
O-100250,2024-03-25,2024-04-01,Gauteng,Normal,Mobile,Completed,2024-03-28,0,1,0,9372.18,7837.71,1534.47,2,5,4,WH-CPT,FastTrack,1,0,0,2,3,2024-03-25
O-100251,2024-01-12,2024-01-17,Western Cape,Normal,Mobile,Completed,2024-01-18,1,0,0,3632.1400000000003,3632.1400000000003,0.0,2,4,4,WH-JHB,QuickShip,0,0,0,1,6,2024-01-12
O-100252,2024-01-17,2024-01-24,KwaZulu-Natal,Normal,Mobile,Completed,2024-01-24,0,1,0,14942.97,12895.64,2047.33,4,9,8,WH-CPT,QuickShip,1,0,0,2,7,2024-01-17
O-100253,2024-03-04,2024-03-12,KwaZulu-Natal,Normal,Mobile,Completed,2024-03-13,1,0,0,3337.63,3337.63,0.0,3,3,3,WH-DBN,EconoMove,0,0,0,4,9,2024-03-04
O-100254,2024-02-22,2024-02-27,Gauteng,Normal,Web,Completed,2024-02-26,1,0,0,4071.87,4071.87,0.0,3,4,4,WH-JHB,FastTrack,1,1,1,1,4,2024-02-22
O-100255,2024-02-09,2024-02-19,Western Cape,Normal,Mobile,Completed,2024-02-15,1,0,0,12631.56,12631.56,0.0,1,4,4,WH-CPT,EconoMove,1,1,1,2,6,2024-02-09
O-100256,2024-04-13,2024-04-21,Mpumalanga,Normal,Web,Completed,2024-04-21,1,0,0,7298.62,7298.62,0.0,4,4,4,WH-DBN,QuickShip,1,1,1,4,8,2024-04-13
O-100257,2024-01-22,2024-01-30,Limpopo,Normal,Mobile,Completed,2024-01-27,0,0,0,5308.1,3476.73,1831.37,3,5,3,WH-CPT,FastTrack,1,0,0,3,5,2024-01-22
O-100258,2024-04-08,2024-04-15,Gauteng,Express,Web,Completed,2024-04-11,1,0,0,4248.8,4248.8,0.0,1,2,2,WH-CPT,EconoMove,1,1,1,1,3,2024-04-08
O-100259,2024-04-16,2024-04-22,Western Cape,Normal,Mobile,Completed,2024-04-22,1,0,0,9816.2,9816.2,0.0,1,4,4,WH-DBN,EconoMove,1,1,1,2,6,2024-04-16
O-100260,2024-03-13,2024-03-20,Western Cape,Normal,Mobile,Completed,2024-03-19,1,0,0,1692.2700000000002,1692.2700000000002,0.0,2,5,5,WH-DBN,QuickShip,1,1,1,4,6,2024-03-13
O-100261,2024-04-13,2024-04-20,Mpumalanga,Normal,Mobile,Completed,2024-04-19,1,0,0,2825.02,2825.02,0.0,2,4,4,WH-CPT,FastTrack,1,1,1,3,6,2024-04-13
O-100262,2024-04-10,2024-04-18,Mpumalanga,Normal,Mobile,Completed,2024-04-19,1,0,0,1100.24,1100.24,0.0,2,3,3,WH-CPT,EconoMove,0,0,0,3,9,2024-04-10
O-100263,2024-01-12,2024-01-18,Free State,Normal,Mobile,Completed,2024-01-16,1,0,0,8110.99,8110.99,0.0,2,5,5,WH-CPT,FastTrack,1,1,1,1,4,2024-01-12
O-100264,2024-03-01,2024-03-07,Free State,Express,Mobile,Completed,2024-03-05,1,0,0,1157.2,1157.2,0.0,1,1,1,WH-CPT,QuickShip,1,1,1,2,4,2024-03-01
O-100265,2024-01-12,2024-01-19,KwaZulu-Natal,Normal,Mobile,Completed,2024-01-18,1,0,0,2474.75,2474.75,0.0,1,1,1,WH-JHB,EconoMove,1,1,1,1,6,2024-01-12
O-100266,2024-03-21,2024-03-27,Gauteng,Normal,Web,Completed,2024-03-25,0,0,0,7044.0,6177.12,866.88,4,6,5,WH-CPT,QuickShip,1,0,0,2,4,2024-03-21
O-100267,2024-03-22,2024-03-26,Gauteng,Normal,Web,Completed,2024-03-27,1,0,0,3805.1900000000005,3805.1900000000005,0.0,2,2,2,WH-JHB,FastTrack,0,0,0,2,5,2024-03-22
